BUS_CD,COIL_NO,LOT_NO,BASIC_COIL_NO,HOTCOI_NO,MOTCOI_NO,TRK_NO,EMG_CD,AFTEMG_CD,PKG_NO,MRGCOI_NO,PVSSTS_CD,PRVPRC_CD,PNSSTS_CD,PNSPRC_CD,AFTPRC_CD,BASPRC_CD,LASWRK_DT,LASPRC_CD,RSTPNT_ODN,RSTPRC_REM,AFTPRC_REM,PLNPRC_ID,CHGPRC_CD,DUM_YN,PRVLOT_NO,PRVCOI_NO,USGCHG_YN,USGCHG_CNT,USGCHG_DT,THK_LEN,WDT_LEN,LEN_LEN,WGT_WGT,IND_CD,OUD_LEN,GRD_CD,PURCOM_ID,RAWDIV_WGT,RAWSPC_ID,RAWSTL_CD,RAWTHK_LEN,RAWWDT_LEN,RAWLEN_LEN,RAW_WGT,SPC_NO,SALBRN_CD,CUS_ID,USR_ID,ORD_CD,PRDSPC_ID,PRD_CD,PRDKND_CD,STL_CD,STLDTL_CD,ORD_NO,ORD_SEQ,ORDTHK_LEN,ORDWDT_LEN,ORD_WGT,USG_CD,DLV_YMD,PKGMTH_CD,PKGMTH_YN,WGTDCS_CLS,NAXWGT_YN,PPL_TRK,FIRCRT_YMD,RSTHMAX_VAL,RSTHMIN_VAL,RSTCMAX_VAL,RSTCMIN_VAL,DIV_CD,SKP_QTY,MRG_CLS,PRCSPL_REM,CRMPLN_ODN,CRMRST_ODN,ANNPLN_ODN,ANNRST_ODN,WRKTRM_YMD,ENT_DT,ENTCHR_NO,OUT_DT,OUTCHR_ID,BRI_DT,BRICHR_ID,BRIRSN_CD,RET_DT,RETCHR_NO,RETRSN_CD,RET_WGT,SAMPCK_YN,PRDRESE_CD,PRDRESE_YMD,PRDRESE_NO,RESEND_YMD,RESENDCHR_NO,COIEND_CD,END_YN,RESCH_COM_YN,TWLINP_YN,SAMPLEORDER_NO,WRK_CD,INP_WGT,CRT_DT,CRTCHR_NO,UPD_DT,UPDCHR_NO,COILEND_DT,SEMIPKG_YN,SEMIPKG_CD,PKG_CD,LEV2SE_YN,ZON_CD
1173DK,22H120411111A,2022H12041,22H12041111,HBF137210,22H120411111A,0101,1282N,1282N,,,1243S,RC21,1243A,AN13,SP91,AN13,2022-09-03 12:55,RC21,8,AN10PP21AN11WS41AN12CR31RC21,SP91SS31PK71MV11YDA1MSA1PKH2PR11,AN11102,,N,,,,,,4.04,612,644.2,12503,1260610,1920,1004A,0110,12610,DN-51CRV4,10022,7,1184,371.8,24190,425042500056,104812,4250,4250,1046D,51CRV4M-S,1047P,1001CR,10022,128504,KD22070357,6,4,600,10000,S00F99,20220831,1056A04,,S0091,,,20220817,,,,,,,,"내외경 30M SLIP 및 찍힘 극심, SCALE 자국 잔존.   T/S 3.5   O/D 1920",2,1,4,3,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-29 1:24,김민성,2022-09-03 23:53,AUTO,,,,1055A,L,1510P
1173DK,22H120412111A,2022H12041,22H12041211,HBF137210,22H120412111A,0102,1282N,1282N,,,1243S,RC21,1243A,AN13,SP91,AN13,2022-09-03 16:15,RC21,8,AN10PP21AN11WS41AN12CR31RC21,SP91SS31PK71MV11YDA1MSA1PKH2PR11,AN11102,,N,,,,,,5.05,562,515.4,11482,1260610,1920,1004A,0110,11580,DN-51CRV4,10022,7,1184,371.8,24190,425042500057,104812,4250,4250,1046D,51CRV4M-S,1047P,1001CR,10022,128504,KD22070357,9,5,550,10000,S00F99,20220831,1056A04,,S0091,,,20220817,,,,,,,,"O/D 712 SRT / SLIP / 찍힘, 외경부 틈새발생, T/S 3.5 , O/D 1915",2,1,4,3,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-29 1:25,김민성,2022-09-03 23:53,AUTO,,,,1055A,L,1510P
1173DK,22H12042112,2022H12042,22H12042112,CPW70480,22H12042112,01,1282N,1282N,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-09-02 7:40,RC11,5,PP21AN10CR21RC11,CR22WS21SS41PK81PR11,PP23451,,N,,,,,,1.6,1066,1095.7,14670,1260610,1614,1004A,0327,14670,SAE1050-M,10022,3.2,1066,547.8,14670,587758770015,1048A1,5877,5877,1046E,SAE1050M-R,1047P,1001CR,10022,128508,KE22080026,1,1.2,36,120000,S00A65,20220921,1056B28,,S0091,,,20220827,,,,,,,,"(소리무,용접무).권취양호.TOP,중권부,END부 표면양호.T/S 1.4KG.",2,1,2,1,20220918,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-05 9:36,성환문,2022-09-03 22:19,이승용,,,,1055B,E,1510P
1173DK,22H12042113,2022H12042,22H12042113,CPW70490,22H12042113,01,1282N,1282N,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-09-01 3:40,RC11,5,PP21AN10CR21RC11,CR22WS21SS41PK81PR11,PP23451,,N,,,,,,1.6,1066,1100.2,14730,1260610,1616,1004A,0327,14730,SAE1050-M,10022,3.2,1066,550.1,14730,587758770015,1048A1,5877,5877,1046E,SAE1050M-R,1047P,1001CR,10022,128508,KE22080026,1,1.2,36,120000,S00A65,20220921,1056B28,,S0091,,,20220827,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호",2,1,2,1,20220918,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-05 9:36,성환문,2022-09-03 22:19,이승용,,,,1055B,E,1510P
1173DK,22H12042116,2022H12042,22H12042116,HBE001410,22H12042116,01,1282N,1282N,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-09-02 5:30,RC11,5,PP21AN10CR21RC11,CR22WS21SS41PK81PR11,PP23451,,N,,,,,,1.6,1066,1266.7,16960,1260610,1718,1004A,0101,16960,SAE1050-M,10022,3.2,1066,633.4,16960,587758770015,1048A1,5877,5877,1046E,SAE1050M-R,1047P,1001CR,10022,128508,KE22080026,1,1.2,36,120000,S00A65,20220921,1056B28,,S0091,,,20220827,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호",2,1,2,1,20220918,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-05 9:36,성환문,2022-09-03 22:19,이승용,,,,1055B,E,1510P
1173DK,22H12043111,2022H12043,22H12043111,CLW667202,22H12043111,01,1282N,1282N,,,1243A,RC11,1243S,AN11,CR22,AN11,2022-09-03 0:50,RC11,4,PP21AN10CR21RC11,CR22WS21SS41PK81PR11,PP23451,,N,,,,,,1.19,1058,2103.5,20790,1260610,1887,1004A,0327,20790,SAE1552,10022,2,1058,1251.6,20790,587758770028,1048A1,5877,5877,1046E,SAE1552M-R,1047P,1001CR,10022,128509,KE22080026,5,0.7,28.6,60000,S00A65,20220921,1056B04,,S0091,,,20220827,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,2,1,20220918,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-05 9:37,성환문,2022-09-03 0:10,김광헌,,,,1055D,E,1510P
1173DK,22H12043112,2022H12043,22H12043112,CLW667402,22H12043112,01,1282N,1282N,,,1243A,RC11,1243S,AN11,CR22,AN11,2022-09-03 0:20,RC11,4,PP21AN10CR21RC11,CR22WS21SS41PK81PR11,PP23451,,N,,,,,,1.19,1058,2064.1,20400,1260610,1871,1004A,0327,20400,SAE1552,10022,2,1058,1228.1,20400,587758770028,1048A1,5877,5877,1046E,SAE1552M-R,1047P,1001CR,10022,128509,KE22080026,5,0.7,28.6,60000,S00A65,20220921,1056B04,,S0091,,,20220827,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,2,1,20220918,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-05 9:37,성환문,2022-09-02 23:39,김광헌,,,,1055D,E,1510P
1173DK,22H12043113,2022H12043,22H12043113,CLX119002,22H12043113,01,1282N,1282N,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-09-03 5:30,RC11,5,PP21AN10CR21RC11,CR22WS21SS41PK81PR11,PP23451,,N,,,,,,1.19,1058,2043.9,20200,1260610,1862,1004A,0327,20200,SAE1552,10022,2,1058,1216.1,20200,587758770028,1048A1,5877,5877,1046E,SAE1552M-R,1047P,1001CR,10022,128509,KE22080026,5,0.7,28.6,60000,S00A65,20220921,1056B04,,S0091,,,20220827,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,2,1,20220918,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-05 9:37,성환문,2022-09-03 10:24,김백수,,,,1055D,E,1510P
1173DK,22H120551111A,2022H12055,22H12055111,HBD028670,22H120551111A,0101,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-03 10:20,RC21,6,PP21WS41AN10CR31RC21,CR32SS41PK81PR11,PP21423,,N,,,,,,1.4,530,1777.1,10351,1260610,1881,1004A,0101,10390,SAE1055-M,10022,2.2,1064,1130.9,20780,586658660005,104812,5866,5866,1046D,SAE1055M-R,1047P,1001CR,10022,128508,KD22080062,1,0.9,65,40000,S00A65,20220930,1056B16,,S0091,,,20220826,,,,,,,,"내외경 50M SLIP 및 SRT 및 RUST 자국 잔존, SCALE 자국 잔존, 간헐적 점상 RUST.   T/S 6.0   O/D 1880",2,1,2,1,20220930,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-27 5:02,정우철,2022-09-04 15:29,AUTO,,,,1055B,L,1510P
1173DK,22H120551121A,2022H12055,22H12055112,HBD028660,22H120551121A,0101,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-04 10:40,RC21,6,PP21WS41AN10CR31RC21,CR32SS41PK81PR11,PP21423,,N,,,,,,1.4,530,1645.4,9584,1260610,1818,1004A,0101,9620,SAE1055-M,10022,2.2,1064,1047.1,19240,586658660005,104812,5866,5866,1046D,SAE1055M-R,1047P,1001CR,10022,128508,KD22080062,1,0.9,65,40000,S00A65,20220930,1056B16,,S0091,,,20220826,,,,,,,,"내외경 50M SLIP 및 SRT 및 RUST 자국 잔존, SCALE 자국 잔존, 간헐적 점상 RUST.   T/S 6.0   O/D 1815",2,1,2,1,20220930,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-27 5:03,정우철,2022-09-04 15:29,AUTO,,,,1055B,L,1510P
1173DK,22H120552111A,2022H12055,22H12055211,HBD028670,22H120552111A,0102,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-03 11:30,RC21,6,PP21WS41AN10CR31RC21,CR32SS41PK81PR11,PP21423,,N,,,,,,1.4,530,1777.1,10351,1260610,1881,1004A,0101,10390,SAE1055-M,10022,2.2,1064,1130.9,20780,586658660005,104812,5866,5866,1046D,SAE1055M-R,1047P,1001CR,10022,128508,KD22080062,1,0.9,65,40000,S00A65,20220930,1056B16,,S0091,,,20220826,,,,,,,,"내외경 50M SLIP 및 RUST 자국 잔존, SCALE 자국 잔존, 간헐적 점상 RUST, O/S CAMBER 심함.   T/S 6.0   O/D 1880",2,1,2,1,20220930,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-27 5:02,정우철,2022-09-04 15:29,AUTO,,,,1055B,L,1510P
1173DK,22H12060111,2022H12060,22H12060111,HBZ096350,22H12060111,01,1282N,1282N,,,1243A,RC11,1243S,AN10,SP21,AN10,2022-09-06 15:00,RC11,3,PP21CR21RC11,SP21WS31PK41PR11,PP22296,,N,,,,,,2.53,1224,643.8,15650,1260610,1564,1004A,0101,15650,JS-S50C,10022,4,1224,407.2,15650,300830080009,104812,3008,3008,1046D,S50CM-S,1047P,1001CR,10022,128508,KD22080015,2,2.5,240,20000,S00A55,20220831,1056A05,,S0091,,,20220904,,,,,,,,"(소리무).권취양호.TOP,중권부,END부 표면양호.T/S 1.4KG.",2,1,1,,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-30 13:46,최정훈,2022-09-06 14:31,도익영,,,,1055A,E,1510P
1173DK,22H12070111,2022H12070,22H12070111,HBY141430,22H12070111,01,1282Y,1282Y,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-02 23:50,RC11,5,PP21AN10CR21RC11,SP21WS21PK41PR11,PP21508,,N,,,,,,1.29,1096,1785.8,19820,1260610,1818,1004A,0101,19820,SAE1070,10022,2,1096,1151.8,19820,429642960066,104812,4296,4296,1046D,C67S,1047P,1001CR,10022,128502,KD22080084,1,1.25,132,60000,S00A30,20220831,1056A04,,S0091,,,20220824,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,2,1,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-10 14:15,성환문,2022-09-03 15:13,이승용,,,,1055B,E,1510P
1173DK,22H12070112,2022H12070,22H12070112,HBY141400A,22H12070112,01,1282Y,1282Y,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-02 23:25,RC11,5,PP21AN10CR21RC11,SP21WS21PK41PR11,PP21508,,N,,,,,,1.29,1096,1792.1,19890,1260610,1821,1004A,0101,19890,SAE1070,10022,2,1096,1155.9,19890,429642960066,104812,4296,4296,1046D,C67S,1047P,1001CR,10022,128502,KD22080084,1,1.25,132,60000,S00A30,20220831,1056A04,,S0091,,,20220824,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,2,1,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-10 14:15,성환문,2022-09-03 15:13,이승용,,,,1055B,E,1510P
1173DK,22H12070113,2022H12070,22H12070113,HBA083040,22H12070113,01,1282Y,1282Y,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-03 1:15,RC11,5,PP21AN10CR21RC11,SP21WS21PK41PR11,PP21508,,N,,,,,,1.29,1096,1752.5,19450,1260610,1803,1004A,0101,19450,SAE1070,10022,2,1096,1130.3,19450,429642960066,104812,4296,4296,1046D,C67S,1047P,1001CR,10022,128502,KD22080084,1,1.25,132,60000,S00A30,20220831,1056A04,,S0091,,,20220824,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,2,1,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-10 14:15,성환문,2022-09-03 15:13,이승용,,,,1055B,E,1510P
1173DK,22H12070114,2022H12070,22H12070114,HBA083050,22H12070114,01,1282Y,1282Y,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-03 2:15,RC11,5,PP21AN10CR21RC11,SP21WS21PK41PR11,PP21508,,N,,,,,,1.29,1096,1751.6,19440,1260610,1802,1004A,0101,19440,SAE1070,10022,2,1096,1129.8,19440,429642960066,104812,4296,4296,1046D,C67S,1047P,1001CR,10022,128502,KD22080084,1,1.25,132,60000,S00A30,20220831,1056A04,,S0091,,,20220824,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,2,1,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-10 14:15,성환문,2022-09-05 13:14,김백수,,,,1055B,E,1510P
1173DK,22H120731111A,2022H12073,22H12073111,CQW74550,22H120731111A,0101,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-02 19:00,RC21,6,PP21AN10WS41CR31RC21,CR32SS31PK71PR11,PP24086,,N,,,,,,2.38,545,1039.3,10582,1260610,1876,1004A,0327,10640,JS-SNCM220,10022,3.5,1096,706.7,21280,428442840163,104812,4284,4284,1046D,SNCM220M-S,1047P,1001CR,10022,128509,KD22080085,12,2.3,535,80000,S00A09,20220910,1056B21,,S0091,,,20220826,,,,,,,,"외경부 틈새발생, T/S 4.0 , O/D 1875",2,1,2,1,20220910,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-01 9:00,정우철,2022-09-02 20:56,AUTO,2022-09-01 9:00,,,1055A,L,1510P
1173DK,22H120731121A,2022H12073,22H12073112,CTW74180,22H120731121A,0101,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-02 16:25,RC21,6,PP21AN10WS41CR31RC21,CR32SS31PK71PR11,PP24086,,N,,,,,,2.38,545,1103.7,11238,1260610,1928,1004A,0327,11300,JS-SNCM220,10022,3.5,1096,750.5,22600,428442840163,104812,4284,4284,1046D,SNCM220M-S,1047P,1001CR,10022,128509,KD22080085,12,2.3,535,80000,S00A09,20220910,1056B21,,S0091,,,20220826,,,,,,,,"외경부 틈새발생, T/S 4.0 , O/D 1928",2,1,2,1,20220910,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-01 10:03,정우철,2022-09-02 20:56,AUTO,,,,1055A,L,1510P
1173DK,22H120732111A,2022H12073,22H12073211,CQW74550,22H120732111A,0102,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-02 20:00,RC21,6,PP21AN10WS41CR31RC21,CR32SS31PK71PR11,PP24086,,N,,,,,,2.38,545,1039.3,10582,1260610,1876,1004A,0327,10640,JS-SNCM220,10022,3.5,1096,706.7,21280,428442840163,104812,4284,4284,1046D,SNCM220M-S,1047P,1001CR,10022,128509,KD22080085,12,2.3,535,80000,S00A09,20220910,1056B21,,S0091,,,20220826,,,,,,,,"외경부 틈새발생, T/S 4.0 , O/D 1877",2,1,2,1,20220910,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-01 9:00,정우철,2022-09-02 20:56,AUTO,2022-09-01 9:00,,,1055A,L,1510P
1173DK,22H120732121A,2022H12073,22H12073212,CTW74180,22H120732121A,0102,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-02 17:35,RC21,6,PP21AN10WS41CR31RC21,CR32SS31PK71PR11,PP24086,,N,,,,,,2.38,545,1103.7,11238,1260610,1928,1004A,0327,11300,JS-SNCM220,10022,3.5,1096,750.5,22600,428442840163,104812,4284,4284,1046D,SNCM220M-S,1047P,1001CR,10022,128509,KD22080085,12,2.3,535,80000,S00A09,20220910,1056B21,,S0091,,,20220826,,,,,,,,"외경부 틈새발생, T/S 4.0 , O/D 1928",2,1,2,1,20220910,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-01 10:03,정우철,2022-09-02 20:56,AUTO,,,,1055A,L,1510P
1173DK,22H120801111A,2022H12080,22H12080111,CTW81660,22H12080111,0101,1282S,1282S,,,1243S,WS41,1243A,AN10,SS31,AN10,2022-09-04 1:40,WS41,3,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,6.09,610,414.6,12091,1260610,1894,1004A,0327,12150,JS-SNCM220,10022,6.09,1226,414.6,24300,428430370006,104812,4284,3037,1046D,SNCM220-PA,1047P,1001CR,10022,128509,KD22080086,1,6,149,40000,S00A09,20220831,1056A04,,S0091,,,20220902,,,,,1073S,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220904,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 1:41,김길상,2022-09-04 5:26,김백수,,,,1055B,L,1510P
1173DK,22H120801121A,2022H12080,22H12080112,CTW81630,22H12080112,0101,1282S,1282S,,,1243S,WS41,1243A,AN10,SS31,AN10,2022-09-04 3:00,WS41,3,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,6.09,610,412.6,12032,1260610,1890,1004A,0327,12090,JS-SNCM220,10022,6.09,1226,412.6,24180,428430370006,104812,4284,3037,1046D,SNCM220-PA,1047P,1001CR,10022,128509,KD22080086,1,6,149,40000,S00A09,20220831,1056A04,,S0091,,,20220902,,,,,1073S,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220904,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 2:23,김길상,2022-09-04 5:26,김백수,,,,1055B,L,1510P
1173DK,22H120802111A,2022H12080,22H12080211,CTW81660,22H12080111,0102,1282S,1282S,,,1243S,WS41,1243S,AN10,SS31,AN10,2022-09-04 1:40,WS41,2,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,6.09,610,414.6,12091,1260610,1894,1004A,0327,12150,JS-SNCM220,10022,6.09,1226,414.6,24300,428430370006,104812,4284,3037,1046D,SNCM220-PA,1047P,1001CR,10022,128509,KD22080086,1,6,149,40000,S00A09,20220831,1056A04,,S0091,,,20220902,,,,,1073E,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220904,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 1:41,김길상,2022-09-03 10:02,김민성,,,,1055B,L,1510P
1173DK,22H120802121A,2022H12080,22H12080212,CTW81630,22H12080112,0102,1282S,1282S,,,1243S,WS41,1243A,AN10,SS31,AN10,2022-09-04 3:00,WS41,3,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,6.09,610,412.6,12032,1260610,1890,1004A,0327,12090,JS-SNCM220,10022,6.09,1226,412.6,24180,428430370006,104812,4284,3037,1046D,SNCM220-PA,1047P,1001CR,10022,128509,KD22080086,1,6,149,40000,S00A09,20220831,1056A04,,S0091,,,20220902,,,,,1073E,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220904,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 2:23,김길상,2022-09-04 5:26,김백수,,,,1055B,L,1510P
1173DK,22H120863111A1A,2022H12086,22H12086311,CRW81800,22H120863111A,010301,1282N,1282N,,,1243S,SS31,1243A,AN10,CR11,AN10,2022-08-27 19:10,SS31,4,PP21WS41SS31,CR11AN11SP11SS12PK31PR11,PP21601,,N,,,,,,5.7,294,223,2934,1260508,1370,1004A,0327,2980,JS-S45C,10022,5.7,1236,447,24720,123912391124,104811,1239,1239,1046D,S45CM-S,1047P,1001CR,10022,128508,KD22080050,1,2.5,47,4000,S00A31,20220902,1056C42,,S0091,,,20220825,,,,,1073S,,,등분작업 ANN행 ,2,,2,,20220912,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-27 18:58,박재현,2022-09-03 9:11,김백수,,,,1055A,E,1510P
1173DK,22H120863111A1B,2022H12086,22H12086311,CRW81800,22H120863111A,010302,1282N,1282N,,,1243S,SS31,1243A,AN10,CR11,AN10,2022-08-27 19:10,SS31,4,PP21WS41SS31,CR11AN11SP11SS12PK31PR11,PP21601,,N,,,,,,5.7,294,224,2946,1260508,1372,1004A,0327,2992,JS-S45C,10022,5.7,1236,447,24720,123912391124,104811,1239,1239,1046D,S45CM-S,1047P,1001CR,10022,128508,KD22080050,1,2.5,47,4000,S00A31,20220902,1056C42,,S0091,,,20220825,,,,,1073E,,,등분작업 ANN행 ,2,,2,,20220912,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-27 18:58,박재현,2022-09-03 9:11,김백수,,,,1055A,E,1510P
1173DK,22H12093111,2022H12093,22H12093111,HBF178110,22H12093111,01,1282N,1282N,,,1243S,PP21,1243A,AN10,CR21,AN10,2022-09-03 13:39,PP21,2,PP21,CR21AN11SP21WS31PK41PR11,PP21107,,N,,,,,,3.2,1228,807.8,24920,1260610,1914,1004A,0101,24920,POS1077CR,10022,3.2,1228,807.8,24920,430643060009,104811,4306,4306,1046D,C80M,1047P,1001CR,10022,128502,KD22080096,3,1.75,306,20000,S00A90,20220920,1056A04,,S0091,,,20220903,,,,,,,,"권취상태양호 / TOP~END 까지 상,하면 적SCALE(RUST자국 동반)및 모래형SCALE 발견(촉감有/원소재결함:小) ",2,,2,,20220911,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-11 10:18,성환문,2022-09-03 15:55,AUTO,,,,1055A,L,1510P
1173DK,22H12094111,2022H12094,22H12094111,HBB085340,22H12094111,01,1282N,1282N,,,1243S,PP21,1243A,AN10,CR21,AN10,2022-09-03 14:27,PP21,2,PP21,CR21AN11SP21WS31PK41PR11,PP21107,,N,,,,,,3.2,1049,830.7,21890,1260610,1938,1004A,0101,21890,POS1077CR,10022,3.2,1049,830.7,21890,430643060010,104811,4306,4306,1046D,C80M,1047P,1001CR,10022,128502,KD22080096,4,1.75,320,20000,S00A90,20220920,1056A04,,S0091,,,20220903,,,,,,,,"권취상태양호 / TOP~END 까지 상,하면 적SCALE(RUST자국 동반)및 모래형SCALE 발견(촉감有/원소재결함:小) ",2,,2,,20220911,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-11 10:20,성환문,2022-09-03 15:55,AUTO,,,,1055A,L,1510P
1173DK,22H12095111,2022H12095,22H12095111,HBB085140A,22H12095111,01,1282N,1282N,,,1243S,PP21,1243A,AN10,CR21,AN10,2022-09-03 11:30,PP21,2,PP21,CR21AN11SP21WS31PK41PR11,PP21107,,N,,,,,,3.2,1204,813.7,24610,1260610,1920,1004A,0101,24610,POS1077CR,10022,3.2,1204,813.7,24610,430643060002,104811,4306,4306,1046D,C80M,1047P,1001CR,10022,128502,KD22080096,2,1.63,240,20000,S00A90,20220920,1056A04,,S0091,,,20220903,,,,,,,,"권취상태양호 / TOP~END 까지 상,하면 적SCALE(RUST자국 동반)및 모래형SCALE 발견(촉감有/원소재결함:小) ",2,,2,,20220911,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-11 10:20,성환문,2022-09-03 15:55,AUTO,,,,1055A,L,1510P
1173DK,22H12112111,2022H12112,22H12112111,HBG167430,22H12112111,01,1282S,1282S,,,1243A,RC11,1243S,AN11,CR22,AN11,2022-09-06 14:30,RC11,4,PP21PP22CR21RC11,CR22WS31PK41PR11,PP25109,,N,,,,,,2.15,1056,1054.3,18790,1260610,1805,1004A,0101,18790,DN-51CRV4,10022,2.7,1056,839.5,18790,428442840038,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080133,1,2,332,35000,S00A09,20220920,1056A04,,S0091,,,20220905,,,,,,,,"(소리무).권취양호.TOP,중권부,END부 표면양호.T/S 1.4KG.",2,1,1,,20220915,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 9:29,최정훈,2022-09-06 14:20,도익영,,,,1055A,E,1510P
1173DK,22H121211111A,2022H12121,22H12121111,HBD075930,22H12121111,0101,1282N,1282N,,,1243S,WS31,1243A,AN10,CR11,AN10,2022-09-02 8:50,WS31,3,PP21WS31,CR11SS41PK81PR11,PP23432,WS21,N,,,,,,3.5,364,362.2,3622,1260508,1368,1004A,0101,3651,SAE1035-M,10022,3.5,992,724.3,19740,627557140081,1048A2,6275,5714,1046E,S35CM-R,1047P,1001CR,10022,128508,KE22070038,3,1.6,344,120000,S00A12,20220923,1056B07,,S0091,,,20220901,,,,,1073S,,,,1,,1,,20220919,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 9:01,박찬훈,2022-09-03 9:11,김백수,,,,1055A,E,1510P
1173DK,22H121211111B,2022H12121,22H12121111,HBD075930,22H12121111,0104,1282N,1282N,,,1243S,WS31,1243A,AN10,CR11,AN10,2022-09-02 8:50,WS31,3,PP21WS31,CR11SS41PK81PR11,PP23432,WS21,N,,,,,,3.5,364,362.2,3622,1260508,1368,1004A,0101,3651,SAE1035-M,10022,3.5,992,724.3,19740,627557140081,1048A2,6275,5714,1046E,S35CM-R,1047P,1001CR,10022,128508,KE22070038,3,1.6,344,120000,S00A12,20220923,1056B07,,S0091,,,20220901,,,,,1073M,,,,1,,1,,20220919,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 9:01,박찬훈,2022-09-05 0:42,김백수,,,,1055A,E,1510P
